0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.98,0.98,0.9,0.93,0.9,0.72,0.91,0.94,0.96,0.81,0.99,0.86,0.98,0.89,0.93,0.89,0.94,0.98,0.77,0.97,0.87,0.85,0.94,0.84,0.75,0.99,0.86,0.92,0.92,0.87,0.93,0.84,0.99,0.86,0.78,0.81,0.96,0.95,0.97,0.92,0.84,0.96,0.88,0.74,0.85,0.97,0.93,0.91,0.89,0.89,0.89,0.95,0.9,0.97,0.97,0.55,0.93,0.88,0.76,0.95,0.96,0.92,0.93,0.8,0.74,0.99,0.74,0.9,0.91,0.97,0.89,0.94,0.91,0.85,0.91,0.99,0.99,0.84,0.91,0.9,0.78,0.98,0.87,0.98,0.94,0.89,0.88,0.99,0.89,0.99,0.92,0.89,0.99,0.94,0.88,0.93,0.92,0.89,0.87,0.91,100,-1,1,0.98
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64,-1,-1,0.0
0.52,0.54,0.52,0.66,0.51,0.54,0.58,0.61,0.51,0.55,0.6,0.5,0.48,0.63,0.46,0.49,0.63,0.54,0.58,0.51,0.55,0.53,0.51,0.57,0.48,0.52,0.51,0.55,0.58,0.56,0.57,0.53,0.55,0.49,0.57,0.55,0.55,0.53,0.56,0.59,0.47,0.5,0.46,0.45,0.57,0.54,0.61,0.48,0.46,0.51,0.57,0.58,0.58,0.55,0.55,0.56,0.52,0.49,0.5,0.61,0.56,0.57,0.5,0.61,0.56,0.61,0.49,0.62,0.62,0.6,0.55,0.6,0.55,0.54,0.52,0.58,0.59,0.57,0.6,0.55,0.46,0.59,0.54,0.56,0.57,0.56,0.55,0.6,0.54,0.5,0.54,0.52,0.55,0.44,0.5,0.56,0.62,0.56,0.49,0.44,68,-1,83,45.35
0.53,0.64,0.58,0.7,0.51,0.62,0.66,0.65,0.57,0.69,0.61,0.51,0.55,0.73,0.63,0.56,0.66,0.71,0.6,0.44,0.56,0.67,0.57,0.6,0.46,0.58,0.53,0.61,0.68,0.62,0.68,0.47,0.73,0.56,0.67,0.63,0.57,0.56,0.65,0.68,0.59,0.49,0.45,0.47,0.67,0.51,0.55,0.57,0.48,0.53,0.56,0.6,0.67,0.63,0.67,0.6,0.55,0.51,0.55,0.7,0.54,0.6,0.55,0.66,0.7,0.61,0.6,0.63,0.69,0.59,0.62,0.61,0.61,0.54,0.52,0.73,0.65,0.63,0.67,0.67,0.48,0.63,0.54,0.62,0.66,0.65,0.6,0.68,0.59,0.53,0.6,0.5,0.55,0.49,0.54,0.57,0.65,0.54,0.56,0.44,73,-1,64,37.93
0.56,0.76,0.59,0.77,0.41,0.7,0.72,0.8,0.67,0.68,0.62,0.52,0.57,0.68,0.76,0.58,0.77,0.64,0.69,0.48,0.59,0.68,0.64,0.66,0.5,0.61,0.57,0.62,0.72,0.61,0.76,0.51,0.74,0.65,0.69,0.6,0.59,0.65,0.74,0.69,0.63,0.51,0.5,0.5,0.68,0.55,0.54,0.61,0.6,0.57,0.65,0.72,0.69,0.66,0.7,0.68,0.67,0.64,0.55,0.77,0.63,0.59,0.53,0.71,0.73,0.71,0.65,0.69,0.69,0.62,0.66,0.69,0.7,0.61,0.56,0.79,0.76,0.68,0.72,0.74,0.51,0.65,0.63,0.72,0.67,0.73,0.66,0.77,0.65,0.57,0.7,0.61,0.63,0.53,0.6,0.66,0.69,0.52,0.67,0.43,77,-1,57,36.25
0.58,0.78,0.6,0.8,0.44,0.69,0.76,0.88,0.7,0.69,0.74,0.48,0.61,0.68,0.82,0.64,0.76,0.63,0.72,0.55,0.67,0.75,0.69,0.68,0.49,0.68,0.64,0.65,0.73,0.61,0.83,0.6,0.82,0.69,0.79,0.69,0.77,0.79,0.81,0.81,0.73,0.69,0.57,0.61,0.75,0.62,0.64,0.64,0.74,0.7,0.62,0.74,0.77,0.65,0.72,0.76,0.74,0.72,0.64,0.81,0.66,0.65,0.61,0.73,0.76,0.76,0.65,0.69,0.71,0.7,0.73,0.7,0.77,0.64,0.61,0.84,0.82,0.67,0.79,0.74,0.55,0.8,0.69,0.76,0.81,0.78,0.66,0.78,0.65,0.61,0.72,0.67,0.7,0.56,0.63,0.74,0.65,0.66,0.64,0.5,81,-1,42,29.16
0.7,0.87,0.62,0.85,0.49,0.74,0.86,0.93,0.76,0.83,0.72,0.55,0.64,0.65,0.83,0.7,0.84,0.67,0.77,0.53,0.71,0.82,0.78,0.74,0.47,0.69,0.71,0.66,0.8,0.63,0.86,0.65,0.85,0.75,0.86,0.79,0.86,0.81,0.83,0.86,0.78,0.73,0.74,0.71,0.75,0.65,0.66,0.7,0.81,0.68,0.68,0.79,0.78,0.68,0.71,0.78,0.79,0.77,0.72,0.85,0.7,0.76,0.75,0.72,0.8,0.8,0.68,0.78,0.71,0.72,0.74,0.72,0.83,0.64,0.74,0.87,0.79,0.74,0.83,0.69,0.58,0.79,0.78,0.75,0.87,0.79,0.73,0.87,0.7,0.67,0.75,0.77,0.73,0.65,0.74,0.81,0.72,0.69,0.67,0.58,86,-1,30,21.560000000000002
0.77,0.84,0.64,0.93,0.58,0.72,0.81,0.98,0.83,0.73,0.78,0.51,0.58,0.74,0.81,0.81,0.89,0.74,0.83,0.62,0.79,0.85,0.86,0.84,0.59,0.61,0.81,0.72,0.84,0.64,0.9,0.73,0.93,0.81,0.87,0.84,0.92,0.85,0.89,0.91,0.83,0.77,0.82,0.77,0.83,0.69,0.67,0.82,0.82,0.78,0.74,0.81,0.83,0.71,0.73,0.84,0.86,0.82,0.78,0.89,0.75,0.79,0.79,0.82,0.82,0.79,0.7,0.79,0.69,0.78,0.8,0.74,0.89,0.62,0.86,0.91,0.84,0.84,0.82,0.76,0.6,0.8,0.86,0.79,0.89,0.86,0.83,0.94,0.75,0.75,0.8,0.79,0.8,0.7,0.8,0.86,0.79,0.74,0.71,0.53,87,-1,30,22.69
0.8,0.87,0.75,0.94,0.67,0.77,0.88,0.99,0.88,0.78,0.8,0.61,0.64,0.76,0.84,0.84,0.92,0.73,0.79,0.68,0.86,0.87,0.91,0.8,0.65,0.63,0.84,0.77,0.91,0.69,0.93,0.77,0.97,0.82,0.94,0.84,0.96,0.88,0.93,0.95,0.84,0.77,0.86,0.83,0.82,0.72,0.72,0.89,0.83,0.77,0.73,0.86,0.84,0.8,0.79,0.92,0.87,0.89,0.79,0.94,0.83,0.8,0.86,0.84,0.9,0.85,0.74,0.79,0.8,0.83,0.84,0.77,0.92,0.66,0.91,0.94,0.91,0.86,0.83,0.78,0.66,0.77,0.86,0.83,0.89,0.88,0.86,0.97,0.77,0.83,0.82,0.79,0.86,0.78,0.86,0.91,0.82,0.81,0.75,0.68,91,-1,7,5.680000000000001
0.82,0.9,0.86,0.97,0.68,0.77,0.92,0.99,0.9,0.86,0.87,0.72,0.68,0.84,0.87,0.9,0.96,0.82,0.89,0.68,0.92,0.9,0.96,0.83,0.66,0.68,0.85,0.77,0.94,0.75,0.94,0.78,0.99,0.84,0.94,0.87,0.98,0.92,0.96,0.98,0.86,0.8,0.86,0.88,0.85,0.78,0.82,0.93,0.91,0.83,0.83,0.9,0.93,0.92,0.91,0.93,0.9,0.93,0.86,0.96,0.85,0.79,0.95,0.9,0.94,0.9,0.8,0.83,0.9,0.85,0.9,0.79,0.94,0.73,0.95,0.94,0.97,0.85,0.92,0.82,0.66,0.78,0.9,0.91,0.9,0.94,0.9,0.99,0.7,0.83,0.91,0.8,0.89,0.9,0.85,0.93,0.82,0.85,0.77,0.75,96,-1,7,5.92
0.86,0.93,0.9,0.97,0.73,0.79,0.95,0.99,0.93,0.92,0.88,0.76,0.7,0.89,0.89,0.93,0.98,0.88,0.96,0.73,0.94,0.9,0.95,0.86,0.77,0.8,0.91,0.88,0.96,0.89,0.99,0.89,0.99,0.9,0.97,0.91,0.99,0.94,0.96,0.99,0.88,0.89,0.9,0.92,0.87,0.77,0.9,0.95,0.93,0.9,0.88,0.88,0.97,0.93,0.94,0.95,0.91,0.97,0.94,0.98,0.89,0.85,0.98,0.86,0.97,0.94,0.84,0.91,0.88,0.88,0.96,0.81,0.95,0.78,0.96,0.99,0.99,0.93,0.95,0.89,0.72,0.8,0.9,0.91,0.91,0.97,0.94,0.99,0.76,0.85,0.94,0.89,0.93,0.95,0.96,0.94,0.87,0.94,0.76,0.79,98,-1,7,6.130000000000001
0.87,0.96,0.9,0.99,0.82,0.82,0.97,0.99,0.99,0.97,0.92,0.79,0.76,0.94,0.95,0.93,0.98,0.92,0.97,0.82,0.96,0.89,0.98,0.87,0.9,0.94,0.94,0.93,0.95,0.9,0.99,0.89,0.99,0.94,0.97,0.91,0.99,0.96,0.97,0.99,0.93,0.9,0.95,0.94,0.93,0.83,0.95,0.98,0.96,0.96,0.91,0.91,0.97,0.98,0.93,0.99,0.89,0.92,0.98,0.97,0.95,0.92,0.98,0.93,0.96,0.97,0.88,0.96,0.97,0.94,0.98,0.88,0.98,0.93,0.99,0.99,0.99,0.98,0.96,0.95,0.75,0.86,0.95,0.95,0.95,0.96,0.97,0.99,0.77,0.85,0.99,0.94,0.97,0.95,0.96,0.99,0.93,0.98,0.8,0.87,99,-1,3,2.73
